SUBJECT,OBJECT,LABEL
http://af.dbpedia.org/resource/Sacramento,"http://ht.dbpedia.org/resource/Sacramento,_Kalifòni",k
http://af.dbpedia.org/resource/Sacramento,http://hu.dbpedia.org/resource/Sacramento,k
http://af.dbpedia.org/resource/Sacramento,http://hy.dbpedia.org/resource/Սակրամենտո,k
http://af.dbpedia.org/resource/Sacramento,"http://ia.dbpedia.org/resource/Sacramento,_California",k
http://af.dbpedia.org/resource/Sacramento,"http://id.dbpedia.org/resource/Sacramento,_California",k
http://af.dbpedia.org/resource/Sacramento,"http://io.dbpedia.org/resource/Sacramento,_Kalifornia",k
http://af.dbpedia.org/resource/Sacramento,http://is.dbpedia.org/resource/Sacramento,k
http://af.dbpedia.org/resource/Sacramento,http://it.dbpedia.org/resource/Sacramento_(California),k
http://af.dbpedia.org/resource/Sacramento,http://ja.dbpedia.org/resource/サクラメント_(カリフォルニア州),k
http://af.dbpedia.org/resource/Sacramento,http://ka.dbpedia.org/resource/საკრამენტო,k
http://af.dbpedia.org/resource/Sacramento,http://ko.dbpedia.org/resource/새크라멘토,k
http://af.dbpedia.org/resource/Sacramento,http://ku.dbpedia.org/resource/Sacramento,k
http://af.dbpedia.org/resource/Sacramento,http://la.dbpedia.org/resource/Sacramentum_(California),k
http://af.dbpedia.org/resource/Sacramento,http://lb.dbpedia.org/resource/Sacramento_(Kalifornien),k
http://af.dbpedia.org/resource/Sacramento,http://lmo.dbpedia.org/resource/Sacramento,k
http://af.dbpedia.org/resource/Sacramento,http://lt.dbpedia.org/resource/Sakramentas_(Kalifornija),k
http://af.dbpedia.org/resource/Sacramento,http://lv.dbpedia.org/resource/Sakramento,k
http://af.dbpedia.org/resource/Sacramento,"http://mg.dbpedia.org/resource/Sacramento,_California",k
http://af.dbpedia.org/resource/Sacramento,http://mk.dbpedia.org/resource/Сакраменто_(Калифорнија),k
http://af.dbpedia.org/resource/Sacramento,http://mr.dbpedia.org/resource/साक्रामेंटो,k
http://af.dbpedia.org/resource/Sacramento,"http://ms.dbpedia.org/resource/Sacramento,_California",k
http://af.dbpedia.org/resource/Sacramento,http://nds.dbpedia.org/resource/Sacramento,k
http://af.dbpedia.org/resource/Sacramento,"http://new.dbpedia.org/resource/सेक्रामेन्तो,_क्यालिफोर्निया",k
http://af.dbpedia.org/resource/Sacramento,"http://new.dbpedia.org/resource/स्याक्रामेन्टो,_क्यालिफोर्निया",k
http://af.dbpedia.org/resource/Sacramento,http://nl.dbpedia.org/resource/Sacramento_(Californië),k
http://af.dbpedia.org/resource/Sacramento,http://nn.dbpedia.org/resource/Sacramento,k
http://af.dbpedia.org/resource/Sacramento,http://no.dbpedia.org/resource/Sacramento,k
http://af.dbpedia.org/resource/Sacramento,http://oc.dbpedia.org/resource/Sacramento,k
http://af.dbpedia.org/resource/Sacramento,http://pl.dbpedia.org/resource/Sacramento,k
http://af.dbpedia.org/resource/Sacramento,http://pnb.dbpedia.org/resource/ساکرامنٹو,k
http://af.dbpedia.org/resource/Sacramento,http://pt.dbpedia.org/resource/Sacramento_(Califórnia),k
http://af.dbpedia.org/resource/Sacramento,http://qu.dbpedia.org/resource/Sacramento_(California),k
http://af.dbpedia.org/resource/Sacramento,"http://ro.dbpedia.org/resource/Sacramento,_California",k
http://af.dbpedia.org/resource/Sacramento,http://ru.dbpedia.org/resource/Сакраменто_(Калифорния),k
http://af.dbpedia.org/resource/Sacramento,http://scn.dbpedia.org/resource/Sacramento,k
http://af.dbpedia.org/resource/Sacramento,"http://sco.dbpedia.org/resource/Sacramento,_Californie",k
http://af.dbpedia.org/resource/Sacramento,http://sh.dbpedia.org/resource/Sacramento_(Kalifornija),k
http://af.dbpedia.org/resource/Sacramento,"http://simple.dbpedia.org/resource/Sacramento,_California",k
http://af.dbpedia.org/resource/Sacramento,http://sk.dbpedia.org/resource/Sacramento_(Kalifornia),k
http://af.dbpedia.org/resource/Sacramento,http://sl.dbpedia.org/resource/Sacramento,k
http://af.dbpedia.org/resource/Sacramento,http://sr.dbpedia.org/resource/Сакраменто,k
http://af.dbpedia.org/resource/Sacramento,http://sv.dbpedia.org/resource/Sacramento,k
http://af.dbpedia.org/resource/Sacramento,"http://sw.dbpedia.org/resource/Sacramento,_California",k
http://af.dbpedia.org/resource/Sacramento,http://ta.dbpedia.org/resource/சேக்ரமெண்டோ,k
http://af.dbpedia.org/resource/Sacramento,http://tg.dbpedia.org/resource/Сакраменто_(шаҳр),k
http://af.dbpedia.org/resource/Sacramento,http://th.dbpedia.org/resource/แซคราเมนโต_(รัฐแคลิฟอร์เนีย),k
http://af.dbpedia.org/resource/Sacramento,"http://tl.dbpedia.org/resource/Sacramento,_Kaliporniya",k
http://af.dbpedia.org/resource/Sacramento,http://tr.dbpedia.org/resource/Sacramento,k
http://af.dbpedia.org/resource/Sacramento,http://uk.dbpedia.org/resource/Сакраменто_(Каліфорнія),k
http://af.dbpedia.org/resource/Sacramento,http://uz.dbpedia.org/resource/Sacramento_(California),k
http://af.dbpedia.org/resource/Sacramento,http://vec.dbpedia.org/resource/Sacramento,k
http://af.dbpedia.org/resource/Sacramento,"http://vi.dbpedia.org/resource/Sacramento,_California",k
http://af.dbpedia.org/resource/Sacramento,http://vo.dbpedia.org/resource/Sacramento_(California),k
http://af.dbpedia.org/resource/Sacramento,"http://war.dbpedia.org/resource/Sacramento,_California",k
http://af.dbpedia.org/resource/Sacramento,http://www.wikidata.org/entity/Q18013,k
http://af.dbpedia.org/resource/Sacramento,http://yi.dbpedia.org/resource/סאקראמענטא,k
http://af.dbpedia.org/resource/Sacramento,http://yo.dbpedia.org/resource/Sacramento,k
http://af.dbpedia.org/resource/Sacramento,"http://yo.dbpedia.org/resource/Sacramento,_California",k
http://af.dbpedia.org/resource/Sacramento,http://zh-min-nan.dbpedia.org/resource/Sacramento,k
http://af.dbpedia.org/resource/Sacramento,http://zh.dbpedia.org/resource/沙加緬度_(加利福尼亞州),k
http://an.dbpedia.org/resource/Sacramento_(California),http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,k
http://an.dbpedia.org/resource/Sacramento_(California),http://ast.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://az.dbpedia.org/resource/Sakramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://bat-smg.dbpedia.org/resource/Sakraments_(Kalifornėjė),k
http://an.dbpedia.org/resource/Sacramento_(California),http://be.dbpedia.org/resource/Горад_Сакрамента,k
http://an.dbpedia.org/resource/Sacramento_(California),http://bg.dbpedia.org/resource/Сакраменто,k
http://an.dbpedia.org/resource/Sacramento_(California),http://br.dbpedia.org/resource/Sacramento_(Kalifornia),k
http://an.dbpedia.org/resource/Sacramento_(California),http://bs.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://ca.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://cs.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://cy.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://da.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),"http://dbpedia.org/resource/Sacramento,_California",k
http://an.dbpedia.org/resource/Sacramento_(California),http://de.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://el.dbpedia.org/resource/Σακραμέντο_(Καλιφόρνια),k
http://an.dbpedia.org/resource/Sacramento_(California),http://eo.dbpedia.org/resource/Sakramento_(Kalifornio),k
http://an.dbpedia.org/resource/Sacramento_(California),http://es.dbpedia.org/resource/Sacramento_(California),k
http://an.dbpedia.org/resource/Sacramento_(California),http://et.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://eu.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://fa.dbpedia.org/resource/ساکرامنتو,k
http://an.dbpedia.org/resource/Sacramento_(California),http://fi.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://fr.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://fy.dbpedia.org/resource/Sakraminto_(Kalifornje),k
http://an.dbpedia.org/resource/Sacramento_(California),http://ga.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),"http://gd.dbpedia.org/resource/Sacramento,_California",k
http://an.dbpedia.org/resource/Sacramento_(California),"http://gl.dbpedia.org/resource/Sacramento,_California",k
http://an.dbpedia.org/resource/Sacramento_(California),http://he.dbpedia.org/resource/סקרמנטו,k
http://an.dbpedia.org/resource/Sacramento_(California),"http://hi.dbpedia.org/resource/सैक्रामेण्टो,_कैलिफ़ोर्निया",k
http://an.dbpedia.org/resource/Sacramento_(California),"http://hr.dbpedia.org/resource/Sacramento,_Kalifornija",k
http://an.dbpedia.org/resource/Sacramento_(California),"http://ht.dbpedia.org/resource/Sacramento,_Kalifòni",k
http://an.dbpedia.org/resource/Sacramento_(California),http://hu.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://hy.dbpedia.org/resource/Սակրամենտո,k
http://an.dbpedia.org/resource/Sacramento_(California),"http://ia.dbpedia.org/resource/Sacramento,_California",k
http://an.dbpedia.org/resource/Sacramento_(California),"http://id.dbpedia.org/resource/Sacramento,_California",k
http://an.dbpedia.org/resource/Sacramento_(California),"http://io.dbpedia.org/resource/Sacramento,_Kalifornia",k
http://an.dbpedia.org/resource/Sacramento_(California),http://is.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://it.dbpedia.org/resource/Sacramento_(California),k
http://an.dbpedia.org/resource/Sacramento_(California),http://ja.dbpedia.org/resource/サクラメント_(カリフォルニア州),k
http://an.dbpedia.org/resource/Sacramento_(California),http://ka.dbpedia.org/resource/საკრამენტო,k
http://an.dbpedia.org/resource/Sacramento_(California),http://ko.dbpedia.org/resource/새크라멘토,k
http://an.dbpedia.org/resource/Sacramento_(California),http://ku.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://la.dbpedia.org/resource/Sacramentum_(California),k
http://an.dbpedia.org/resource/Sacramento_(California),http://lb.dbpedia.org/resource/Sacramento_(Kalifornien),k
http://an.dbpedia.org/resource/Sacramento_(California),http://lmo.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://lt.dbpedia.org/resource/Sakramentas_(Kalifornija),k
http://an.dbpedia.org/resource/Sacramento_(California),http://lv.dbpedia.org/resource/Sakramento,k
http://an.dbpedia.org/resource/Sacramento_(California),"http://mg.dbpedia.org/resource/Sacramento,_California",k
http://an.dbpedia.org/resource/Sacramento_(California),http://mk.dbpedia.org/resource/Сакраменто_(Калифорнија),k
http://an.dbpedia.org/resource/Sacramento_(California),http://mr.dbpedia.org/resource/साक्रामेंटो,k
http://an.dbpedia.org/resource/Sacramento_(California),"http://ms.dbpedia.org/resource/Sacramento,_California",k
http://an.dbpedia.org/resource/Sacramento_(California),http://nds.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),"http://new.dbpedia.org/resource/सेक्रामेन्तो,_क्यालिफोर्निया",k
http://an.dbpedia.org/resource/Sacramento_(California),"http://new.dbpedia.org/resource/स्याक्रामेन्टो,_क्यालिफोर्निया",k
http://an.dbpedia.org/resource/Sacramento_(California),http://nl.dbpedia.org/resource/Sacramento_(Californië),k
http://an.dbpedia.org/resource/Sacramento_(California),http://nn.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://no.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://oc.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://pl.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://pnb.dbpedia.org/resource/ساکرامنٹو,k
http://an.dbpedia.org/resource/Sacramento_(California),http://pt.dbpedia.org/resource/Sacramento_(Califórnia),k
http://an.dbpedia.org/resource/Sacramento_(California),http://qu.dbpedia.org/resource/Sacramento_(California),k
http://an.dbpedia.org/resource/Sacramento_(California),"http://ro.dbpedia.org/resource/Sacramento,_California",k
http://an.dbpedia.org/resource/Sacramento_(California),http://ru.dbpedia.org/resource/Сакраменто_(Калифорния),k
http://an.dbpedia.org/resource/Sacramento_(California),http://scn.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),"http://sco.dbpedia.org/resource/Sacramento,_Californie",k
http://an.dbpedia.org/resource/Sacramento_(California),http://sh.dbpedia.org/resource/Sacramento_(Kalifornija),k
http://an.dbpedia.org/resource/Sacramento_(California),"http://simple.dbpedia.org/resource/Sacramento,_California",k
http://an.dbpedia.org/resource/Sacramento_(California),http://sk.dbpedia.org/resource/Sacramento_(Kalifornia),k
http://an.dbpedia.org/resource/Sacramento_(California),http://sl.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://sr.dbpedia.org/resource/Сакраменто,k
http://an.dbpedia.org/resource/Sacramento_(California),http://sv.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),"http://sw.dbpedia.org/resource/Sacramento,_California",k
http://an.dbpedia.org/resource/Sacramento_(California),http://ta.dbpedia.org/resource/சேக்ரமெண்டோ,k
http://an.dbpedia.org/resource/Sacramento_(California),http://tg.dbpedia.org/resource/Сакраменто_(шаҳр),k
http://an.dbpedia.org/resource/Sacramento_(California),http://th.dbpedia.org/resource/แซคราเมนโต_(รัฐแคลิฟอร์เนีย),k
http://an.dbpedia.org/resource/Sacramento_(California),"http://tl.dbpedia.org/resource/Sacramento,_Kaliporniya",k
http://an.dbpedia.org/resource/Sacramento_(California),http://tr.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://uk.dbpedia.org/resource/Сакраменто_(Каліфорнія),k
http://an.dbpedia.org/resource/Sacramento_(California),http://uz.dbpedia.org/resource/Sacramento_(California),k
http://an.dbpedia.org/resource/Sacramento_(California),http://vec.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),"http://vi.dbpedia.org/resource/Sacramento,_California",k
http://an.dbpedia.org/resource/Sacramento_(California),http://vo.dbpedia.org/resource/Sacramento_(California),k
http://an.dbpedia.org/resource/Sacramento_(California),"http://war.dbpedia.org/resource/Sacramento,_California",k
http://an.dbpedia.org/resource/Sacramento_(California),http://www.wikidata.org/entity/Q18013,k
http://an.dbpedia.org/resource/Sacramento_(California),http://yi.dbpedia.org/resource/סאקראמענטא,k
http://an.dbpedia.org/resource/Sacramento_(California),http://yo.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),"http://yo.dbpedia.org/resource/Sacramento,_California",k
http://an.dbpedia.org/resource/Sacramento_(California),http://zh-min-nan.dbpedia.org/resource/Sacramento,k
http://an.dbpedia.org/resource/Sacramento_(California),http://zh.dbpedia.org/resource/沙加緬度_(加利福尼亞州),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://ar.dbpedia.org/resource/%D8%B3%D8%A7%D9%83%D8%B1%D8%A7%D9%85%D9%86%D8%AA%D9%88%D8%8C_%D9%83%D8%A7%D9%84%D9%8A%D9%81%D9%88%D8%B1%D9%86%D9%8A%D8%A7,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://ast.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://az.dbpedia.org/resource/Sakramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://bat-smg.dbpedia.org/resource/Sakraments_(Kalifornėjė),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://be.dbpedia.org/resource/Горад_Сакрамента,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://bg.dbpedia.org/resource/Сакраменто,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://bn.dbpedia.org/resource/সাক্রামেন্টো,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://br.dbpedia.org/resource/Sacramento_(Kalifornia),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://bs.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://ca.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://commons.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://cs.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://cy.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://da.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,"http://dbpedia.org/resource/Sacramento,_California",k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://de.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://el.dbpedia.org/resource/Σακραμέντο_(Καλιφόρνια),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://eo.dbpedia.org/resource/Sakramento_(Kalifornio),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://es.dbpedia.org/resource/Sacramento_(California),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://et.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://eu.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://fa.dbpedia.org/resource/ساکرامنتو,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://fi.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://fr.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://fy.dbpedia.org/resource/Sakraminto_(Kalifornje),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://ga.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,"http://gd.dbpedia.org/resource/Sacramento,_California",k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,"http://gl.dbpedia.org/resource/Sacramento,_California",k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://he.dbpedia.org/resource/סקרמנטו,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,"http://hi.dbpedia.org/resource/सैक्रामेण्टो,_कैलिफ़ोर्निया",k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,"http://hr.dbpedia.org/resource/Sacramento,_Kalifornija",k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,"http://ht.dbpedia.org/resource/Sacramento,_Kalifòni",k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://hu.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://hu.dbpedia.org/resource/Sacramento_(Kalifornia),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://hy.dbpedia.org/resource/Սակրամենտո,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,"http://ia.dbpedia.org/resource/Sacramento,_California",k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,"http://id.dbpedia.org/resource/Sacramento,_California",k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,"http://io.dbpedia.org/resource/Sacramento,_Kalifornia",k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://is.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://it.dbpedia.org/resource/Sacramento_(California),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://ja.dbpedia.org/resource/サクラメント_(カリフォルニア州),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://ka.dbpedia.org/resource/საკრამენტო,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://ko.dbpedia.org/resource/새크라멘토,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://ku.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://la.dbpedia.org/resource/Sacramentum_(California),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://lb.dbpedia.org/resource/Sacramento_(Kalifornien),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://lmo.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://lt.dbpedia.org/resource/Sakramentas_(Kalifornija),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://lv.dbpedia.org/resource/Sakramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,"http://mg.dbpedia.org/resource/Sacramento,_California",k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://mk.dbpedia.org/resource/Сакраменто_(Калифорнија),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://mr.dbpedia.org/resource/साक्रामेंटो,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,"http://ms.dbpedia.org/resource/Sacramento,_California",k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://nds.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,"http://new.dbpedia.org/resource/सेक्रामेन्तो,_क्यालिफोर्निया",k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,"http://new.dbpedia.org/resource/स्याक्रामेन्टो,_क्यालिफोर्निया",k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://nl.dbpedia.org/resource/Sacramento_(Californië),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://nn.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://no.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://oc.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://pl.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://pnb.dbpedia.org/resource/ساکرامنٹو,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://pt.dbpedia.org/resource/Sacramento_(Califórnia),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://qu.dbpedia.org/resource/Sacramento_(California),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://rdf.freebase.com/ns/m.07bcn,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,"http://ro.dbpedia.org/resource/Sacramento,_California",k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://ru.dbpedia.org/resource/Сакраменто_(Калифорния),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://scn.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,"http://sco.dbpedia.org/resource/Sacramento,_Californie",k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://sh.dbpedia.org/resource/Sacramento_(Kalifornija),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,"http://simple.dbpedia.org/resource/Sacramento,_California",k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://sk.dbpedia.org/resource/Sacramento_(Kalifornia),k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://sl.dbpedia.org/resource/Sacramento,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://sr.dbpedia.org/resource/Сакраменто,k
http://ar.dbpedia.org/resource/ساكرامنتو،_كاليفورنيا,http://sv.dbpedia.org/resource/Sacramento,k
