SUBJECT,OBJECT,LABEL
http://af.dbpedia.org/resource/Aarbei,http://he.dbpedia.org/resource/תות_שדה,k
http://af.dbpedia.org/resource/Aarbei,http://hr.dbpedia.org/resource/Jagoda,k
http://af.dbpedia.org/resource/Aarbei,http://ht.dbpedia.org/resource/Frèz,k
http://af.dbpedia.org/resource/Aarbei,http://hu.dbpedia.org/resource/Szamóca,k
http://af.dbpedia.org/resource/Aarbei,http://id.dbpedia.org/resource/Fragaria,k
http://af.dbpedia.org/resource/Aarbei,http://is.dbpedia.org/resource/Jarðarber,k
http://af.dbpedia.org/resource/Aarbei,http://it.dbpedia.org/resource/Fragaria,k
http://af.dbpedia.org/resource/Aarbei,http://ja.dbpedia.org/resource/イチゴ,k
http://af.dbpedia.org/resource/Aarbei,http://ja.dbpedia.org/resource/オランダイチゴ属,k
http://af.dbpedia.org/resource/Aarbei,http://jv.dbpedia.org/resource/Fragaria,k
http://af.dbpedia.org/resource/Aarbei,http://jv.dbpedia.org/resource/Stroberi,k
http://af.dbpedia.org/resource/Aarbei,http://ka.dbpedia.org/resource/მარწყვი,k
http://af.dbpedia.org/resource/Aarbei,http://kk.dbpedia.org/resource/Бүлдірген,k
http://af.dbpedia.org/resource/Aarbei,http://ko.dbpedia.org/resource/딸기,k
http://af.dbpedia.org/resource/Aarbei,http://ko.dbpedia.org/resource/딸기속,k
http://af.dbpedia.org/resource/Aarbei,http://la.dbpedia.org/resource/Fragaria,k
http://af.dbpedia.org/resource/Aarbei,http://lt.dbpedia.org/resource/Žemuogė,k
http://af.dbpedia.org/resource/Aarbei,http://lv.dbpedia.org/resource/Zemenes,k
http://af.dbpedia.org/resource/Aarbei,http://ms.dbpedia.org/resource/Pokok_Strawberi,k
http://af.dbpedia.org/resource/Aarbei,http://nl.dbpedia.org/resource/Aardbei,k
http://af.dbpedia.org/resource/Aarbei,http://nn.dbpedia.org/resource/Jordbærslekta,k
http://af.dbpedia.org/resource/Aarbei,http://no.dbpedia.org/resource/Jordbær,k
http://af.dbpedia.org/resource/Aarbei,http://oc.dbpedia.org/resource/Fragaria,k
http://af.dbpedia.org/resource/Aarbei,http://pl.dbpedia.org/resource/Poziomka,k
http://af.dbpedia.org/resource/Aarbei,http://pt.dbpedia.org/resource/Morangueiro,k
http://af.dbpedia.org/resource/Aarbei,http://qu.dbpedia.org/resource/Muntipuquy,k
http://af.dbpedia.org/resource/Aarbei,http://ro.dbpedia.org/resource/Fragaria,k
http://af.dbpedia.org/resource/Aarbei,http://ru.dbpedia.org/resource/Земляника,k
http://af.dbpedia.org/resource/Aarbei,http://scn.dbpedia.org/resource/Fràula,k
http://af.dbpedia.org/resource/Aarbei,http://sh.dbpedia.org/resource/Jagoda,k
http://af.dbpedia.org/resource/Aarbei,http://simple.dbpedia.org/resource/Garden_strawberry,k
http://af.dbpedia.org/resource/Aarbei,http://sk.dbpedia.org/resource/Jahoda_(rod),k
http://af.dbpedia.org/resource/Aarbei,http://sl.dbpedia.org/resource/Jagodnjak,k
http://af.dbpedia.org/resource/Aarbei,http://sq.dbpedia.org/resource/Fragaria,k
http://af.dbpedia.org/resource/Aarbei,http://sr.dbpedia.org/resource/Јагода,k
http://af.dbpedia.org/resource/Aarbei,http://sv.dbpedia.org/resource/Smultronsläktet,k
http://af.dbpedia.org/resource/Aarbei,http://tg.dbpedia.org/resource/Қулфинай,k
http://af.dbpedia.org/resource/Aarbei,http://tr.dbpedia.org/resource/Çilek,k
http://af.dbpedia.org/resource/Aarbei,http://uk.dbpedia.org/resource/Суниця,k
http://af.dbpedia.org/resource/Aarbei,http://vi.dbpedia.org/resource/Dâu_tây,k
http://af.dbpedia.org/resource/Aarbei,http://www.wikidata.org/entity/Q745,k
http://af.dbpedia.org/resource/Aarbei,http://yi.dbpedia.org/resource/טרוסקאווקע,k
http://af.dbpedia.org/resource/Aarbei,http://zh-min-nan.dbpedia.org/resource/Chhì-pho,k
http://af.dbpedia.org/resource/Aarbei,http://zh-yue.dbpedia.org/resource/士多啤梨,k
http://af.dbpedia.org/resource/Aarbei,http://zh.dbpedia.org/resource/草莓属,k
http://an.dbpedia.org/resource/Chord%C3%B3n,http://an.dbpedia.org/resource/Chordón,k
http://an.dbpedia.org/resource/Chordón,http://ar.dbpedia.org/resource/توت_العليق_الأوروبي,k
http://an.dbpedia.org/resource/Chordón,http://ar.dbpedia.org/resource/عليق,k
http://an.dbpedia.org/resource/Chordón,http://bat-smg.dbpedia.org/resource/Avėitė,k
http://an.dbpedia.org/resource/Chordón,http://be-x-old.dbpedia.org/resource/Маліна,k
http://an.dbpedia.org/resource/Chordón,http://ckb.dbpedia.org/resource/تووتڕک,k
http://an.dbpedia.org/resource/Chordón,http://cs.dbpedia.org/resource/Malina,k
http://an.dbpedia.org/resource/Chordón,http://dbpedia.org/resource/Raspberry,k
http://an.dbpedia.org/resource/Chordón,http://el.dbpedia.org/resource/Σμέουρο,k
http://an.dbpedia.org/resource/Chordón,http://eo.dbpedia.org/resource/Frambo,k
http://an.dbpedia.org/resource/Chordón,http://et.dbpedia.org/resource/Vaarikas,k
http://an.dbpedia.org/resource/Chordón,http://fa.dbpedia.org/resource/تمشک,k
http://an.dbpedia.org/resource/Chordón,http://fa.dbpedia.org/resource/رزبری,k
http://an.dbpedia.org/resource/Chordón,http://fr.dbpedia.org/resource/Framboise,k
http://an.dbpedia.org/resource/Chordón,http://gd.dbpedia.org/resource/Sùbh-craoibh,k
http://an.dbpedia.org/resource/Chordón,http://ht.dbpedia.org/resource/Franbwaz,k
http://an.dbpedia.org/resource/Chordón,http://hy.dbpedia.org/resource/Ազնվամորի,k
http://an.dbpedia.org/resource/Chordón,http://io.dbpedia.org/resource/Frambo,k
http://an.dbpedia.org/resource/Chordón,http://ja.dbpedia.org/resource/ラズベリー,k
http://an.dbpedia.org/resource/Chordón,http://kk.dbpedia.org/resource/Таңқурай,k
http://an.dbpedia.org/resource/Chordón,http://ko.dbpedia.org/resource/라즈베리,k
http://an.dbpedia.org/resource/Chordón,http://ko.dbpedia.org/resource/래즈베리,k
http://an.dbpedia.org/resource/Chordón,http://lb.dbpedia.org/resource/Hambier,k
http://an.dbpedia.org/resource/Chordón,http://lt.dbpedia.org/resource/Avietė,k
http://an.dbpedia.org/resource/Chordón,http://pl.dbpedia.org/resource/Malina_(roślina),k
http://an.dbpedia.org/resource/Chordón,http://sh.dbpedia.org/resource/Malina,k
http://an.dbpedia.org/resource/Chordón,http://simple.dbpedia.org/resource/Raspberry,k
http://an.dbpedia.org/resource/Chordón,http://sk.dbpedia.org/resource/Malina_(plod),k
http://an.dbpedia.org/resource/Chordón,http://sr.dbpedia.org/resource/Малина,k
http://an.dbpedia.org/resource/Chordón,http://th.dbpedia.org/resource/แรสเบอร์รี,k
http://an.dbpedia.org/resource/Chordón,http://tl.dbpedia.org/resource/Prambuwesas,k
http://an.dbpedia.org/resource/Chordón,http://ur.dbpedia.org/resource/توت_الارض,k
http://an.dbpedia.org/resource/Chordón,http://ur.dbpedia.org/resource/تُوت_الارض,k
http://an.dbpedia.org/resource/Chordón,http://wa.dbpedia.org/resource/Amponî,k
http://an.dbpedia.org/resource/Chordón,http://www.wikidata.org/entity/Q13179,k
http://an.dbpedia.org/resource/Chordón,http://zh.dbpedia.org/resource/覆盆子,k
http://an.dbpedia.org/resource/Fraga,http://www.wikidata.org/entity/Q13049081,k
http://an.dbpedia.org/resource/Fraga,http://dbpedia.org/resource/Strawberry,k
http://an.dbpedia.org/resource/Fragaria,http://ar.dbpedia.org/resource/شليك,k
http://an.dbpedia.org/resource/Fragaria,http://az.dbpedia.org/resource/Çiyələk,k
http://an.dbpedia.org/resource/Fragaria,http://be-x-old.dbpedia.org/resource/Суніцы,k
http://an.dbpedia.org/resource/Fragaria,http://be.dbpedia.org/resource/Суніцы,k
http://an.dbpedia.org/resource/Fragaria,http://bg.dbpedia.org/resource/Ягода,k
http://an.dbpedia.org/resource/Fragaria,http://bs.dbpedia.org/resource/Jagoda,k
http://an.dbpedia.org/resource/Fragaria,http://ca.dbpedia.org/resource/Fragaria,k
http://an.dbpedia.org/resource/Fragaria,http://cs.dbpedia.org/resource/Jahodník,k
http://an.dbpedia.org/resource/Fragaria,http://da.dbpedia.org/resource/Jordbær-slægten,k
http://an.dbpedia.org/resource/Fragaria,http://dbpedia.org/resource/Fragaria,k
http://an.dbpedia.org/resource/Fragaria,http://de.dbpedia.org/resource/Erdbeeren,k
http://an.dbpedia.org/resource/Fragaria,http://el.dbpedia.org/resource/Φράουλα,k
http://an.dbpedia.org/resource/Fragaria,http://eo.dbpedia.org/resource/Frago,k
http://an.dbpedia.org/resource/Fragaria,http://es.dbpedia.org/resource/Fragaria,k
http://an.dbpedia.org/resource/Fragaria,http://et.dbpedia.org/resource/Maasikas,k
http://an.dbpedia.org/resource/Fragaria,http://eu.dbpedia.org/resource/Marrubi,k
http://an.dbpedia.org/resource/Fragaria,http://fa.dbpedia.org/resource/توت‌فرنگی_(سرده),k
http://an.dbpedia.org/resource/Fragaria,http://fa.dbpedia.org/resource/گیاه_توت‌فرنگی,k
http://an.dbpedia.org/resource/Fragaria,http://fi.dbpedia.org/resource/Mansikat,k
http://an.dbpedia.org/resource/Fragaria,http://fr.dbpedia.org/resource/Fragaria,k
http://an.dbpedia.org/resource/Fragaria,http://ga.dbpedia.org/resource/Sú_talún,k
http://an.dbpedia.org/resource/Fragaria,http://gl.dbpedia.org/resource/Amorodeira,k
http://an.dbpedia.org/resource/Fragaria,http://he.dbpedia.org/resource/תות_שדה,k
http://an.dbpedia.org/resource/Fragaria,http://hr.dbpedia.org/resource/Jagoda,k
http://an.dbpedia.org/resource/Fragaria,http://ht.dbpedia.org/resource/Frèz,k
http://an.dbpedia.org/resource/Fragaria,http://hu.dbpedia.org/resource/Szamóca,k
http://an.dbpedia.org/resource/Fragaria,http://id.dbpedia.org/resource/Fragaria,k
http://an.dbpedia.org/resource/Fragaria,http://is.dbpedia.org/resource/Jarðarber,k
http://an.dbpedia.org/resource/Fragaria,http://it.dbpedia.org/resource/Fragaria,k
http://an.dbpedia.org/resource/Fragaria,http://ja.dbpedia.org/resource/イチゴ,k
http://an.dbpedia.org/resource/Fragaria,http://ja.dbpedia.org/resource/オランダイチゴ属,k
http://an.dbpedia.org/resource/Fragaria,http://jv.dbpedia.org/resource/Fragaria,k
http://an.dbpedia.org/resource/Fragaria,http://jv.dbpedia.org/resource/Stroberi,k
http://an.dbpedia.org/resource/Fragaria,http://ka.dbpedia.org/resource/მარწყვი,k
http://an.dbpedia.org/resource/Fragaria,http://kk.dbpedia.org/resource/Бүлдірген,k
http://an.dbpedia.org/resource/Fragaria,http://ko.dbpedia.org/resource/딸기,k
http://an.dbpedia.org/resource/Fragaria,http://ko.dbpedia.org/resource/딸기속,k
http://an.dbpedia.org/resource/Fragaria,http://la.dbpedia.org/resource/Fragaria,k
http://an.dbpedia.org/resource/Fragaria,http://lt.dbpedia.org/resource/Žemuogė,k
http://an.dbpedia.org/resource/Fragaria,http://lv.dbpedia.org/resource/Zemenes,k
http://an.dbpedia.org/resource/Fragaria,http://ms.dbpedia.org/resource/Pokok_Strawberi,k
http://an.dbpedia.org/resource/Fragaria,http://nl.dbpedia.org/resource/Aardbei,k
http://an.dbpedia.org/resource/Fragaria,http://nn.dbpedia.org/resource/Jordbærslekta,k
http://an.dbpedia.org/resource/Fragaria,http://no.dbpedia.org/resource/Jordbær,k
http://an.dbpedia.org/resource/Fragaria,http://oc.dbpedia.org/resource/Fragaria,k
http://an.dbpedia.org/resource/Fragaria,http://pl.dbpedia.org/resource/Poziomka,k
http://an.dbpedia.org/resource/Fragaria,http://pt.dbpedia.org/resource/Morangueiro,k
http://an.dbpedia.org/resource/Fragaria,http://qu.dbpedia.org/resource/Muntipuquy,k
http://an.dbpedia.org/resource/Fragaria,http://ro.dbpedia.org/resource/Fragaria,k
http://an.dbpedia.org/resource/Fragaria,http://ru.dbpedia.org/resource/Земляника,k
http://an.dbpedia.org/resource/Fragaria,http://scn.dbpedia.org/resource/Fràula,k
http://an.dbpedia.org/resource/Fragaria,http://sh.dbpedia.org/resource/Jagoda,k
http://an.dbpedia.org/resource/Fragaria,http://simple.dbpedia.org/resource/Garden_strawberry,k
http://an.dbpedia.org/resource/Fragaria,http://sk.dbpedia.org/resource/Jahoda_(rod),k
http://an.dbpedia.org/resource/Fragaria,http://sl.dbpedia.org/resource/Jagodnjak,k
http://an.dbpedia.org/resource/Fragaria,http://sq.dbpedia.org/resource/Fragaria,k
http://an.dbpedia.org/resource/Fragaria,http://sr.dbpedia.org/resource/Јагода,k
http://an.dbpedia.org/resource/Fragaria,http://sv.dbpedia.org/resource/Smultronsläktet,k
http://an.dbpedia.org/resource/Fragaria,http://tg.dbpedia.org/resource/Қулфинай,k
http://an.dbpedia.org/resource/Fragaria,http://tr.dbpedia.org/resource/Çilek,k
http://an.dbpedia.org/resource/Fragaria,http://uk.dbpedia.org/resource/Суниця,k
http://an.dbpedia.org/resource/Fragaria,http://vi.dbpedia.org/resource/Dâu_tây,k
http://an.dbpedia.org/resource/Fragaria,http://www.wikidata.org/entity/Q745,k
http://an.dbpedia.org/resource/Fragaria,http://yi.dbpedia.org/resource/טרוסקאווקע,k
http://an.dbpedia.org/resource/Fragaria,http://zh-min-nan.dbpedia.org/resource/Chhì-pho,k
http://an.dbpedia.org/resource/Fragaria,http://zh-yue.dbpedia.org/resource/士多啤梨,k
http://an.dbpedia.org/resource/Fragaria,http://zh.dbpedia.org/resource/草莓属,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://ar.dbpedia.org/resource/عليق_أوروبي,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://az.dbpedia.org/resource/Adi_moruq,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://ba.dbpedia.org/resource/Ҡурай_еләге,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://be.dbpedia.org/resource/Маліна_звычайная,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://bg.dbpedia.org/resource/Малина,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://ca.dbpedia.org/resource/Gerd,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://cs.dbpedia.org/resource/Ostružiník_maliník,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://da.dbpedia.org/resource/Hindbær,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://dbpedia.org/resource/Rubus_idaeus,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://de.dbpedia.org/resource/Himbeere,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://el.dbpedia.org/resource/Σμέουρο,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://es.dbpedia.org/resource/Rubus_idaeus,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://et.dbpedia.org/resource/Vaarikas,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://eu.dbpedia.org/resource/Mugurdi,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://fi.dbpedia.org/resource/Vadelma,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://fr.dbpedia.org/resource/Framboisier,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://gd.dbpedia.org/resource/Sùbh-craoibh,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://gl.dbpedia.org/resource/Framboeseiro,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://he.dbpedia.org/resource/פטל_אדום,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://hr.dbpedia.org/resource/Malina,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://hu.dbpedia.org/resource/Málna,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://it.dbpedia.org/resource/Rubus_idæus,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://ja.dbpedia.org/resource/ヨーロッパキイチゴ,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://kk.dbpedia.org/resource/Таңқурай,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://ku.dbpedia.org/resource/Tûşêmî,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://lb.dbpedia.org/resource/Hambier,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://lmo.dbpedia.org/resource/Rubus_idaeus,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://lt.dbpedia.org/resource/Paprastoji_avietė,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://nl.dbpedia.org/resource/Framboos,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://nn.dbpedia.org/resource/Bringebær,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://no.dbpedia.org/resource/Bringebær,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://pl.dbpedia.org/resource/Malina_właściwa,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://pms.dbpedia.org/resource/Rubus_idaeus,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://pt.dbpedia.org/resource/Framboesa,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://ro.dbpedia.org/resource/Zmeur,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://ru.dbpedia.org/resource/Малина,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://sh.dbpedia.org/resource/Malina,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://sl.dbpedia.org/resource/Malinjak,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://sr.dbpedia.org/resource/Малина,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://sv.dbpedia.org/resource/Hallon,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://tr.dbpedia.org/resource/Ahududu,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://uk.dbpedia.org/resource/Малина_звичайна,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://vec.dbpedia.org/resource/Franbołer,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://wa.dbpedia.org/resource/Amponî,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://www.wikidata.org/entity/Q12252383,k
http://an.dbpedia.org/resource/Rubus_idaeus,http://zh.dbpedia.org/resource/覆盆子,k
http://an.dbpedia.org/resource/Rubus_ulmifolius,http://az.dbpedia.org/resource/Rubus_ulmifolius,k
http://an.dbpedia.org/resource/Rubus_ulmifolius,http://dbpedia.org/resource/Rubus_ulmifolius,k
http://an.dbpedia.org/resource/Rubus_ulmifolius,http://de.dbpedia.org/resource/Mittelmeer-Brombeere,k
http://an.dbpedia.org/resource/Rubus_ulmifolius,http://es.dbpedia.org/resource/Rubus_ulmifolius,k
http://an.dbpedia.org/resource/Rubus_ulmifolius,http://fi.dbpedia.org/resource/Jalavakarhunvatukka,k
http://an.dbpedia.org/resource/Rubus_ulmifolius,http://fr.dbpedia.org/resource/Rubus_ulmifolius,k
http://an.dbpedia.org/resource/Rubus_ulmifolius,http://gl.dbpedia.org/resource/Silva_(botánica),k
http://an.dbpedia.org/resource/Rubus_ulmifolius,http://hr.dbpedia.org/resource/Brijestolisna_kupina,k
http://an.dbpedia.org/resource/Rubus_ulmifolius,http://it.dbpedia.org/resource/Rubus_ulmifolius,k
http://an.dbpedia.org/resource/Rubus_ulmifolius,http://scn.dbpedia.org/resource/Ruvettu,k
http://an.dbpedia.org/resource/Rubus_ulmifolius,http://vi.dbpedia.org/resource/Rubus_ulmifolius,k
http://an.dbpedia.org/resource/Rubus_ulmifolius,http://www.wikidata.org/entity/Q59843,k
http://ar.dbpedia.org/resource/%D8%A8%D9%84%D8%A7%D9%83_%D8%A8%D9%8A%D8%B1%D9%8A,http://ar.dbpedia.org/resource/بلاك_بيري,k
http://ar.dbpedia.org/resource/%D8%AA%D9%88%D8%AA_%D8%A7%D9%84%D8%B9%D9%84%D9%8A%D9%82_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,http://ar.dbpedia.org/resource/توت_العليق_الأوروبي,k
http://ar.dbpedia.org/resource/%D8%AA%D9%88%D8%AA_%D8%A8%D8%B1%D9%8A,http://ar.dbpedia.org/resource/توت_بري,k
http://ar.dbpedia.org/resource/%D8%B1%D9%8A%D8%B3%D9%8A%D8%B1%D8%B4_%D8%A5%D9%86_%D9%85%D9%88%D8%B4%D9%86,http://ar.dbpedia.org/resource/ريسيرش_إن_موشن,k
http://ar.dbpedia.org/resource/%D8%B4%D9%84%D9%8A%D9%83,http://ar.dbpedia.org/resource/شليك,k
http://ar.dbpedia.org/resource/%D8%B9%D9%84%D9%8A%D9%82,http://ar.dbpedia.org/resource/عليق,k
http://ar.dbpedia.org/resource/%D8%B9%D9%84%D9%8A%D9%82_%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A,http://ar.dbpedia.org/resource/عليق_أوروبي,k
http://ar.dbpedia.org/resource/%D8%B9%D9%84%D9%8A%D9%82_%D8%B4%D8%AC%D9%8A%D8%B1%D9%8A,http://ar.dbpedia.org/resource/عليق_شجيري,k
http://ar.dbpedia.org/resource/%D8%B9%D9%84%D9%8A%D9%82_(%D8%AC%D9%86%D8%B3),http://ar.dbpedia.org/resource/عليق_(جنس),k
http://ar.dbpedia.org/resource/%D9%81%D8%B1%D8%A7%D9%88%D9%84%D8%A9,http://ar.dbpedia.org/resource/فراولة,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://arz.dbpedia.org/resource/بلاكبيرى,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://az.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://ca.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://ca.dbpedia.org/resource/Blackberry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://ckb.dbpedia.org/resource/بلاکبێری,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://cs.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://cy.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://da.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://de.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://de.dbpedia.org/resource/Blackberry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://es.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://et.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://eu.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://fa.dbpedia.org/resource/بلک‌بری,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://fi.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://fr.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://gu.dbpedia.org/resource/બ્લેકબેરી,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://he.dbpedia.org/resource/בלקברי,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://hi.dbpedia.org/resource/ब्लैकबेरी,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://hr.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://hu.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://id.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://it.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://ja.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://jv.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://ko.dbpedia.org/resource/블랙베리,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://ko.dbpedia.org/resource/블랙베리_(스마트폰),k
http://ar.dbpedia.org/resource/بلاك_بيري,http://lt.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://ml.dbpedia.org/resource/ബ്ലാക്ക്ബെറി,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://ms.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://nl.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://nl.dbpedia.org/resource/BlackBerry_(smartphone),k
http://ar.dbpedia.org/resource/بلاك_بيري,http://no.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://pl.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://pnb.dbpedia.org/resource/بلیکبیری,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://pt.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://rdf.freebase.com/ns/m.0jgf9,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://ro.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://ru.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://simple.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://sk.dbpedia.org/resource/BlackBerry,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://sr.dbpedia.org/resource/Blekberi,k
http://ar.dbpedia.org/resource/بلاك_بيري,http://su.dbpedia.org/resource/BlackBerry,k
